2022-05-30 07:24:43.597  INFO 30924 --- [restartedMain] c.c.c.ConfigServicePropertySourceLocator : Fetching config from server at : http://localhost:5555
2022-05-30 14:52:45.180 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : HTTP PUT http://localhost:8761/eureka/apps/PACKAGING-AND-DELIVERY-SERVICE/host.docker.internal:packaging-and-delivery-service:8086?status=UP&lastDirtyTimestamp=1653876467048
2022-05-30 14:52:45.181 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 14:52:45.183 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 14:52:45.291 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : HTTP GET http://localhost:8761/eureka/apps/delta
2022-05-30 14:52:45.291 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 14:52:45.295 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 14:52:45.295 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Reading to [org.springframework.cloud.netflix.eureka.http.EurekaApplications]
2022-05-30 14:53:15.195 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : HTTP PUT http://localhost:8761/eureka/apps/PACKAGING-AND-DELIVERY-SERVICE/host.docker.internal:packaging-and-delivery-service:8086?status=UP&lastDirtyTimestamp=1653876467048
2022-05-30 14:53:15.196 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 14:53:15.196 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 14:53:15.308 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : HTTP GET http://localhost:8761/eureka/apps/delta
2022-05-30 14:53:15.308 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 14:53:15.312 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 14:53:15.312 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Reading to [org.springframework.cloud.netflix.eureka.http.EurekaApplications]
2022-05-30 14:53:45.210 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : HTTP PUT http://localhost:8761/eureka/apps/PACKAGING-AND-DELIVERY-SERVICE/host.docker.internal:packaging-and-delivery-service:8086?status=UP&lastDirtyTimestamp=1653876467048
2022-05-30 14:53:45.210 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 14:53:45.213 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 14:53:45.320 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : HTTP GET http://localhost:8761/eureka/apps/delta
2022-05-30 14:53:45.320 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 14:53:45.323 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 14:53:45.323 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Reading to [org.springframework.cloud.netflix.eureka.http.EurekaApplications]
2022-05-30 14:54:15.220 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : HTTP PUT http://localhost:8761/eureka/apps/PACKAGING-AND-DELIVERY-SERVICE/host.docker.internal:packaging-and-delivery-service:8086?status=UP&lastDirtyTimestamp=1653876467048
2022-05-30 14:54:15.221 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 14:54:15.225 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 14:54:15.327 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : HTTP GET http://localhost:8761/eureka/apps/delta
2022-05-30 14:54:15.328 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 14:54:15.331 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 14:54:15.333 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Reading to [org.springframework.cloud.netflix.eureka.http.EurekaApplications]
2022-05-30 14:54:45.240 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : HTTP PUT http://localhost:8761/eureka/apps/PACKAGING-AND-DELIVERY-SERVICE/host.docker.internal:packaging-and-delivery-service:8086?status=UP&lastDirtyTimestamp=1653876467048
2022-05-30 14:54:45.240 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 14:54:45.240 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 14:54:45.338 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : HTTP GET http://localhost:8761/eureka/apps/delta
2022-05-30 14:54:45.339 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 14:54:45.340 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 14:54:45.340 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Reading to [org.springframework.cloud.netflix.eureka.http.EurekaApplications]
2022-05-30 14:55:15.257 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : HTTP PUT http://localhost:8761/eureka/apps/PACKAGING-AND-DELIVERY-SERVICE/host.docker.internal:packaging-and-delivery-service:8086?status=UP&lastDirtyTimestamp=1653876467048
2022-05-30 14:55:15.259 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 14:55:15.262 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 14:55:15.347 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : HTTP GET http://localhost:8761/eureka/apps/delta
2022-05-30 14:55:15.348 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 14:55:15.349 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 14:55:15.352 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Reading to [org.springframework.cloud.netflix.eureka.http.EurekaApplications]
2022-05-30 14:55:45.266 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : HTTP PUT http://localhost:8761/eureka/apps/PACKAGING-AND-DELIVERY-SERVICE/host.docker.internal:packaging-and-delivery-service:8086?status=UP&lastDirtyTimestamp=1653876467048
2022-05-30 14:55:45.267 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 14:55:45.269 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 14:55:45.367 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : HTTP GET http://localhost:8761/eureka/apps/delta
2022-05-30 14:55:45.367 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 14:55:45.367 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 14:55:45.367 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Reading to [org.springframework.cloud.netflix.eureka.http.EurekaApplications]
2022-05-30 14:56:15.284 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : HTTP PUT http://localhost:8761/eureka/apps/PACKAGING-AND-DELIVERY-SERVICE/host.docker.internal:packaging-and-delivery-service:8086?status=UP&lastDirtyTimestamp=1653876467048
2022-05-30 14:56:15.285 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 14:56:15.293 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 14:56:15.386 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : HTTP GET http://localhost:8761/eureka/apps/delta
2022-05-30 14:56:15.386 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 14:56:15.390 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 14:56:15.390 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Reading to [org.springframework.cloud.netflix.eureka.http.EurekaApplications]
2022-05-30 14:56:35.649  INFO 26060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2022-05-30 14:56:45.302 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : HTTP PUT http://localhost:8761/eureka/apps/PACKAGING-AND-DELIVERY-SERVICE/host.docker.internal:packaging-and-delivery-service:8086?status=UP&lastDirtyTimestamp=1653876467048
2022-05-30 14:56:45.303 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 14:56:45.306 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 14:56:45.393 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : HTTP GET http://localhost:8761/eureka/apps/delta
2022-05-30 14:56:45.393 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 14:56:45.393 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 14:56:45.393 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Reading to [org.springframework.cloud.netflix.eureka.http.EurekaApplications]
2022-05-30 14:57:15.319 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : HTTP PUT http://localhost:8761/eureka/apps/PACKAGING-AND-DELIVERY-SERVICE/host.docker.internal:packaging-and-delivery-service:8086?status=UP&lastDirtyTimestamp=1653876467048
2022-05-30 14:57:15.320 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 14:57:15.320 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 14:57:15.401 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : HTTP GET http://localhost:8761/eureka/apps/delta
2022-05-30 14:57:15.401 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 14:57:15.401 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 14:57:15.401 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Reading to [org.springframework.cloud.netflix.eureka.http.EurekaApplications]
2022-05-30 14:57:45.323 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : HTTP PUT http://localhost:8761/eureka/apps/PACKAGING-AND-DELIVERY-SERVICE/host.docker.internal:packaging-and-delivery-service:8086?status=UP&lastDirtyTimestamp=1653876467048
2022-05-30 14:57:45.323 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 14:57:45.335 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 14:57:45.419 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : HTTP GET http://localhost:8761/eureka/apps/delta
2022-05-30 14:57:45.419 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 14:57:45.420 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 14:57:45.420 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Reading to [org.springframework.cloud.netflix.eureka.http.EurekaApplications]
2022-05-30 14:58:15.338 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : HTTP PUT http://localhost:8761/eureka/apps/PACKAGING-AND-DELIVERY-SERVICE/host.docker.internal:packaging-and-delivery-service:8086?status=UP&lastDirtyTimestamp=1653876467048
2022-05-30 14:58:15.338 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 14:58:15.338 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 14:58:15.432 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : HTTP GET http://localhost:8761/eureka/apps/delta
2022-05-30 14:58:15.432 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 14:58:15.433 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 14:58:15.433 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Reading to [org.springframework.cloud.netflix.eureka.http.EurekaApplications]
2022-05-30 14:58:45.351 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : HTTP PUT http://localhost:8761/eureka/apps/PACKAGING-AND-DELIVERY-SERVICE/host.docker.internal:packaging-and-delivery-service:8086?status=UP&lastDirtyTimestamp=1653876467048
2022-05-30 14:58:45.351 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 14:58:45.351 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 14:58:45.445 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : HTTP GET http://localhost:8761/eureka/apps/delta
2022-05-30 14:58:45.446 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 14:58:45.448 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 14:58:45.448 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Reading to [org.springframework.cloud.netflix.eureka.http.EurekaApplications]
2022-05-30 14:59:15.369 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : HTTP PUT http://localhost:8761/eureka/apps/PACKAGING-AND-DELIVERY-SERVICE/host.docker.internal:packaging-and-delivery-service:8086?status=UP&lastDirtyTimestamp=1653876467048
2022-05-30 14:59:15.370 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 14:59:15.376 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 14:59:15.461 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : HTTP GET http://localhost:8761/eureka/apps/delta
2022-05-30 14:59:15.462 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 14:59:15.464 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 14:59:15.464 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Reading to [org.springframework.cloud.netflix.eureka.http.EurekaApplications]
2022-05-30 14:59:45.390 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : HTTP PUT http://localhost:8761/eureka/apps/PACKAGING-AND-DELIVERY-SERVICE/host.docker.internal:packaging-and-delivery-service:8086?status=UP&lastDirtyTimestamp=1653876467048
2022-05-30 14:59:45.390 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 14:59:45.390 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 14:59:45.468 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : HTTP GET http://localhost:8761/eureka/apps/delta
2022-05-30 14:59:45.468 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 14:59:45.468 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 14:59:45.468 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Reading to [org.springframework.cloud.netflix.eureka.http.EurekaApplications]
2022-05-30 15:00:15.401 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : HTTP PUT http://localhost:8761/eureka/apps/PACKAGING-AND-DELIVERY-SERVICE/host.docker.internal:packaging-and-delivery-service:8086?status=UP&lastDirtyTimestamp=1653876467048
2022-05-30 15:00:15.401 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 15:00:15.401 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 15:00:15.488 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : HTTP GET http://localhost:8761/eureka/apps/delta
2022-05-30 15:00:15.488 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 15:00:15.488 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 15:00:15.488 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Reading to [org.springframework.cloud.netflix.eureka.http.EurekaApplications]
2022-05-30 15:00:45.419 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : HTTP PUT http://localhost:8761/eureka/apps/PACKAGING-AND-DELIVERY-SERVICE/host.docker.internal:packaging-and-delivery-service:8086?status=UP&lastDirtyTimestamp=1653876467048
2022-05-30 15:00:45.419 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 15:00:45.422 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 15:00:45.500 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : HTTP GET http://localhost:8761/eureka/apps/delta
2022-05-30 15:00:45.500 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 15:00:45.500 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 15:00:45.500 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Reading to [org.springframework.cloud.netflix.eureka.http.EurekaApplications]
2022-05-30 15:01:15.429 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : HTTP PUT http://localhost:8761/eureka/apps/PACKAGING-AND-DELIVERY-SERVICE/host.docker.internal:packaging-and-delivery-service:8086?status=UP&lastDirtyTimestamp=1653876467048
2022-05-30 15:01:15.429 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 15:01:15.430 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 15:01:15.514 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : HTTP GET http://localhost:8761/eureka/apps/delta
2022-05-30 15:01:15.514 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 15:01:15.514 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 15:01:15.520 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Reading to [org.springframework.cloud.netflix.eureka.http.EurekaApplications]
2022-05-30 15:01:35.657  INFO 26060 --- [AsyncResolver-bootstrap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2022-05-30 15:01:45.438 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : HTTP PUT http://localhost:8761/eureka/apps/PACKAGING-AND-DELIVERY-SERVICE/host.docker.internal:packaging-and-delivery-service:8086?status=UP&lastDirtyTimestamp=1653876467048
2022-05-30 15:01:45.440 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 15:01:45.442 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 15:01:45.533 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : HTTP GET http://localhost:8761/eureka/apps/delta
2022-05-30 15:01:45.533 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 15:01:45.533 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 15:01:45.533 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Reading to [org.springframework.cloud.netflix.eureka.http.EurekaApplications]
2022-05-30 15:02:15.447 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : HTTP PUT http://localhost:8761/eureka/apps/PACKAGING-AND-DELIVERY-SERVICE/host.docker.internal:packaging-and-delivery-service:8086?status=UP&lastDirtyTimestamp=1653876467048
2022-05-30 15:02:15.448 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 15:02:15.450 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 15:02:15.547 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : HTTP GET http://localhost:8761/eureka/apps/delta
2022-05-30 15:02:15.547 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 15:02:15.547 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 15:02:15.547 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Reading to [org.springframework.cloud.netflix.eureka.http.EurekaApplications]
2022-05-30 15:02:45.456 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : HTTP PUT http://localhost:8761/eureka/apps/PACKAGING-AND-DELIVERY-SERVICE/host.docker.internal:packaging-and-delivery-service:8086?status=UP&lastDirtyTimestamp=1653876467048
2022-05-30 15:02:45.456 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 15:02:45.461 DEBUG 26060 --- [DiscoveryClient-HeartbeatExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
2022-05-30 15:02:45.556 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : HTTP GET http://localhost:8761/eureka/apps/delta
2022-05-30 15:02:45.556 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Accept=[application/json, application/*+json]
2022-05-30 15:02:45.556 DEBUG 26060 --- [DiscoveryClient-CacheRefreshExecutor-0] o.s.web.client.RestTemplate              : Response 200 OK
